book,longName_in_price,underlying_in_price,instrument,expiry_num,expiry_str,sens_value,PRECIO_AC,MID_P50_ORIGINAL,Source_AVA_MPU,Source_FVA_MPU,Source_FVA_CoC,Source_AVA_CoC,SPREAD_P50,SPREAD_P90,SPREAD_P95,SPREAD_P10,UNCERT_AVA_MPU,UNCERT_AVA_UU_MPU,UNCERT_AVA_ES_MPU,UNCERT_FVA_MPU,FVA_MPU,FVA_CoC,AVA_MPU_GROSS,AVA_CoC_GROSS,AVA_MPU_UU_GROSS,AVA_MPU_ES_GROSS,AVA_CoC_UU_GROSS,AVA_CoC_ES_GROSS,FVA_MPU_exempt,FVA_CoC_exempt,AVA_MPU_GROSS_exempt,AVA_CoC_GROSS_exempt,book_type
All Desk,VOLFX-CHFPLN_1Y_ATM,CHFPLN,ATM,1.0,1Y,-297.94518,12.6225,12.7004,Default Mapping,Default Mapping,Default Mapping,Default Mapping,1.675,2.535,2.6425,1.4107,0.08119999999999905,0.7223999999999986,0.040599999999999525,0.0,-0.0,249.52908825,0.0,377.64551565,-215.2355980319996,0.0,210.15563271300002,393.660069075,-0.0,249.52908825,0.0,377.64551565,GCB TRADING BOOK
All Desk,VOLFX-CHFPLN_2Y_ATM,CHFPLN,ATM,2.0,2Y,-958.58479,12.63,12.7611,Default Mapping,Default Mapping,Default Mapping,Default Mapping,1.955,3.031,3.1655,1.5677,0.0,0.15189999999999948,0.0,0.0,-0.0,937.0166322250001,-0.0,1452.735249245,-145.6090296009995,-0.0,751.3866876415001,1517.2000763725,-0.0,937.0166322250001,-0.0,1452.735249245,GCB TRADING BOOK
All Desk,VOLFX-CHFPLN_3Y_ATM,CHFPLN,ATM,3.0,3Y,-596.75218,13.0625,13.1425,Default Mapping,Default Mapping,Default Mapping,Default Mapping,2.1,2.1,2.1,1.0017,0.0,0.2359,0.0,0.0,-0.0,626.589789,-0.0,626.589789,-140.773839262,0.4475641350000169,298.88332935299997,626.589789,-0.0,626.589789,-0.0,626.589789,GCB TRADING BOOK
All Desk,VOLFX-CHFPLN_4Y_ATM,CHFPLN,ATM,4.0,4Y,-141.33378000000002,12.965,13.0582,Default Mapping,Default Mapping,Default Mapping,Default Mapping,2.15,2.15,2.15,1.0981,0.0,0.0934999999999988,0.0,0.0,-0.0,151.9338135,-0.0,151.9338135,-13.214708429999833,-0.0,77.59931190900002,151.9338135,-0.0,151.9338135,-0.0,151.9338135,GCB TRADING BOOK
All Desk,VOLFX-CHFPLN_5Y_ATM,CHFPLN,ATM,5.0,5Y,-0.07411,12.885,13.001,Default Mapping,Default Mapping,Default Mapping,Default Mapping,2.2,2.2,2.2,0.9417,0.0,0.2400000000000002,0.0,0.0,-0.0,0.081521,-0.0,0.081521,-0.017786400000000015,-0.0,0.0348946935,0.081521,-0.0,0.081521,-0.0,0.081521,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_2W_10FLY,EURBRL,10FLY,0.03888888888888889,2W,-3085.0200000000004,0.955,1.1822,Default Mapping,Default Mapping,Default Mapping,Default Mapping,1.1025,1.73175,1.8104,0.88155,0.0,0.06299999999999997,0.0,0.0,-0.0,1700.6172750000003,413.7011820000004,2671.2416925,-194.35625999999993,456.8914620000011,1359.7996905,2792.5601040000006,-0.0,1700.6172750000003,413.7011820000004,2671.2416925,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_2W_10RR,EURBRL,10RR,0.03888888888888889,2W,4006.34,2.285,1.9207,Comparable-Underlying,Market Data,Comparable-Underlying,Diff_Comparable-Underlying,1.8624999999999998,3.6984999999999997,3.928,1.3903499999999998,0.10649999999999993,-0.059500000000000025,0.11699999999999997,0.0,0.0,3730.9041249999996,426.6752099999997,7408.724244999999,-238.3772300000001,468.7417799999999,2785.1074094999994,7868.45176,0.0,3730.9041249999996,426.6752099999997,7408.724244999999,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_2W_25FLY,EURBRL,25FLY,0.03888888888888889,2W,-10078.51,0.285,0.3493,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.95,1.15,1.175,0.6808,0.0,0.00785000000000001,0.0,0.0,-0.0,4787.2922499999995,92.72229199999985,5795.14325,-79.1163035000001,108.8479079999999,3430.724804,5921.124625,-0.0,4787.2922499999995,92.72229199999985,5795.14325,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_2W_25RR,EURBRL,25RR,0.03888888888888889,2W,4293.52,1.275,1.125,Market Data,Market Data,Market Data,Market Data,1.96,2.432,2.491,1.7797,0.39339999999999986,0.029999999999999805,0.42389999999999994,0.1499999999999999,644.0279999999997,4207.649600000001,1689.0707679999996,5220.92032,128.80559999999917,1820.023128,3820.5887720000005,5347.579160000001,644.0279999999997,4207.649600000001,1689.0707679999996,5220.92032,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_2W_ATM,EURBRL,ATM,0.03888888888888889,2W,-11396.97799,19.04,19.245,Market Data,Market Data,Market Data,Market Data,2.8,2.8,2.8,2.5408,0.0,0.49980000000000047,0.0,-0.20500000000000185,2336.380487950021,15955.769185999998,7066.126353800011,15955.769185999998,-5696.209599402005,7578.99036334999,14478.720838496,15955.769185999998,2336.380487950021,15955.769185999998,7066.126353800011,15955.769185999998,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1M_10FLY,EURBRL,10FLY,0.08333333333333333,1M,-9886.54,0.7975,1.0761,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.64,1.2000000000000002,1.27,0.48360000000000003,0.0,0.09819999999999995,0.0,0.0,-0.0,3163.6928000000003,741.4905000000007,5931.924000000002,-970.8582279999996,963.9376500000004,2390.5653720000005,6277.9529,-0.0,3163.6928000000003,741.4905000000007,5931.924000000002,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1M_10RR,EURBRL,10RR,0.08333333333333333,1M,10316.32,2.59,2.375,Market Data,Market Data,Market Data,Market Data,1.56,4.232,4.566,1.2488,1.3687999999999998,0.042999999999999705,1.513,0.21499999999999986,2218.0087999999982,8046.7296,14120.978815999997,21829.33312,443.60175999999694,15608.592159999998,6441.510208,23552.15856,2218.0087999999982,8046.7296,14120.978815999997,21829.33312,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1M_25FLY,EURBRL,25FLY,0.08333333333333333,1M,-27653.670000000002,0.265,0.3332,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.5,0.58,0.59,0.3039,0.0,0.014249999999999999,0.0,0.0,-0.0,6913.4175000000005,748.0317734999994,8019.5643,-394.0647975,807.4871639999998,4201.975156500001,8157.83265,-0.0,6913.4175000000005,748.0317734999994,8019.5643,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1M_25RR,EURBRL,25RR,0.08333333333333333,1M,10012.13,1.29,1.3,Market Data,Market Data,Market Data,Market Data,1.43,2.335,2.4175,0.7512,0.0,-0.030000000000000027,0.0,-0.010000000000000009,-100.12130000000008,7158.672949999999,0.0,11689.161774999999,-300.3639000000002,0.0,3760.5560279999995,12102.1621375,-100.12130000000008,7158.672949999999,0.0,11689.161774999999,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1M_ATM,EURBRL,ATM,0.08333333333333333,1M,-46229.8024,19.72,19.7115,Market Data,Market Data,Market Data,Market Data,1.3,1.3,1.3,1.0392,0.0,0.07160000000000011,0.0,0.008499999999997954,-392.9533203999054,30049.37156,970.8258504000368,30049.37156,-3310.053851840005,1178.8599612000446,24021.00532704,30049.37156,-392.9533203999054,30049.37156,970.8258504000368,30049.37156,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_3M_10FLY,EURBRL,10FLY,0.25,3M,-17907.95,0.9675,1.2473,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.7028571428571428,1.5462857142857143,1.6517142857142857,0.46354285714285715,0.0,0.06749999999999984,0.0,0.0,-0.0,6293.365285714286,1437.1129875,13845.403628571428,-1208.7866249999972,1457.7071300000016,4150.551154285715,14789.408421428572,-0.0,6293.365285714286,1437.1129875,13845.403628571428,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_3M_10RR,EURBRL,10RR,0.25,3M,48882.44,3.19,3.025,Market Data,Market Data,Market Data,Market Data,1.51,4.142,4.471,1.1324,1.7755999999999998,0.03299999999999992,1.9769999999999999,0.16500000000000004,8065.602600000002,36906.2422,86795.660464,101235.53324000002,1613.120519999996,96640.58387999999,27677.237528,109276.69462000001,8065.602600000002,36906.2422,86795.660464,101235.53324000002,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_3M_25FLY,EURBRL,25FLY,0.25,3M,-99615.20999999999,0.345,0.3994,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.25,0.41,0.43,0.2242,0.0,0.039000000000000146,0.0,0.0,-0.0,12451.901249999999,1553.997276,20421.118049999997,-3884.9931900000142,1753.2276960000004,11166.865041,21417.270149999997,-0.0,12451.901249999999,1553.997276,20421.118049999997,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_3M_25RR,EURBRL,25RR,0.25,3M,64733.03,1.605,1.475,Market Data,Market Data,Market Data,Market Data,1.29,2.19,2.295,0.6879,0.1499999999999999,0.026000000000000023,0.15250000000000008,0.1299999999999999,8415.293899999993,41752.80435,9709.954499999994,70882.66785,1683.0587800000014,9871.787075000006,22264.925668499996,74281.151925,8415.293899999993,41752.80435,9709.954499999994,70882.66785,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_3M_ATM,EURBRL,ATM,0.25,3M,-148425.28844,21.783,21.8288,Market Data,Market Data,Market Data,Market Data,1.25,1.254,1.2545,0.938,0.0,0.16400000000000148,0.0,-0.04579999999999984,6797.878210551977,92765.805275,13655.126536479815,93062.65585188,-24341.74730416022,13655.126536479815,69611.46027836,93099.76217398999,6797.878210551977,92765.805275,13655.126536479815,93062.65585188,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_6M_10FLY,EURBRL,10FLY,0.5,6M,66948.11,1.14,1.3475,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.6514285714285714,1.4331428571428573,1.5308571428571427,0.43397142857142856,0.0826,-0.08680000000000021,0.10029999999999994,0.0,0.0,21805.955828571427,5529.913886,47973.102822857145,-5811.095948000014,6714.895432999996,14526.783468428572,51243.99619714285,0.0,21805.955828571427,5529.913886,47973.102822857145,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_6M_10RR,EURBRL,10RR,0.5,6M,62138.58,3.545,3.545,Market Data,Market Data,Market Data,Market Data,1.51,4.062,4.381,1.1333,1.8908,-0.0040000000000000036,2.1271,0.0,0.0,46914.6279,117491.627064,126203.45598000001,-248.55432000000022,132174.973518,35210.826357,136114.55949,0.0,46914.6279,117491.627064,126203.45598000001,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_6M_25FLY,EURBRL,25FLY,0.5,6M,-258367.00999999998,0.41,0.4399,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.35,0.55,0.575,0.2456,0.0,0.028000000000000025,0.0,0.0,-0.0,45214.226749999994,4573.096076999998,71050.92775,-7234.2762800000055,4857.299787999996,31727.468828,74280.51537499999,-0.0,45214.226749999994,4573.096076999998,71050.92775,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_6M_25RR,EURBRL,25RR,0.5,6M,46970.31999999999,1.6625,1.55,Market Data,Market Data,Market Data,Market Data,1.2925,2.12,2.21,0.6898,0.15250000000000008,0.022500000000000187,0.1575000000000002,0.11250000000000004,5284.161000000001,30354.569299999996,7162.9738000000025,49788.53919999999,1056.8322000000087,7397.825400000008,16200.063367999997,51902.20359999999,5284.161000000001,30354.569299999996,7162.9738000000025,49788.53919999999,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_6M_ATM,EURBRL,ATM,0.5,6M,10637.459929999995,20.39,20.4575,Market Data,Market Data,Market Data,Market Data,1.25,1.258,1.259,0.9356,0.1396000000000015,-0.2049999999999983,0.16959999999999908,-0.067499999999999,-718.0285452749891,6648.412456249997,1484.9894062280152,6690.962295969997,-2180.679285649981,1804.1132041279895,4976.203755253998,6696.281025934996,-718.0285452749891,6648.412456249997,1484.9894062280152,6690.962295969997,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1Y_10FLY,EURBRL,10FLY,1.0,1Y,14496.27,1.375,1.5512,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.514,1.042,1.108,0.3865,0.1262000000000001,-0.06600000000000006,0.13980000000000015,0.0,0.0,3725.5413900000003,1829.4292740000014,7552.556670000001,-956.7538200000009,2026.5785460000022,2801.4041775,8030.933580000001,0.0,3725.5413900000003,1829.4292740000014,7552.556670000001,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1Y_10RR,EURBRL,10RR,1.0,1Y,41031.520000000004,3.9325,3.9325,Market Data,Market Data,Market Data,Market Data,1.275,3.375,3.6375,1.1462,2.1178,-0.053999999999999826,2.3825000000000003,0.0,0.0,26157.594,86896.553056,69240.69,-2215.702079999993,97757.59640000002,23515.164112000006,74626.077,0.0,26157.594,86896.553056,69240.69,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1Y_25FLY,EURBRL,25FLY,1.0,1Y,-1703.09,0.5075,0.5147,Default Mapping,Default Mapping,Default Mapping,Default Mapping,0.35,0.47,0.485,0.2481,0.0,0.057099999999999984,0.0,0.0,-0.0,298.04074999999995,39.171070000000036,400.22614999999996,-97.24643899999997,45.13188500000013,211.26831449999997,412.99932499999994,-0.0,298.04074999999995,39.171070000000036,400.22614999999996,GCB TRADING BOOK
All Desk,VOLFX-EURBRL_1Y_25RR,EURBRL,25RR,1.0,1Y,10252.57,1.7825,1.675,Market Data,Market Data,Market Data,Market Data,1.1225,1.78,1.84,0.6784,0.20750000000000002,0.021500000000000075,0.21999999999999997,0.10749999999999993,1102.1512749999993,5754.2549125000005,2127.4082750000002,9124.7873,220.43025500000076,2255.5653999999995,3477.6717439999998,9432.3644,1102.1512749999993,5754.2549125000005,2127.4082750000002,9124.7873,GCB TRADING BOOK
