book;longName_in_price;underlying_in_price;instrument;expiry_num;expiry_str;sens_value;PRECIO_AC;MID_P50_ORIGINAL;Source_AVA_MPU;Source_FVA_MPU;Source_FVA_CoC;Source_AVA_CoC;SPREAD_P50;SPREAD_P90;SPREAD_P95;SPREAD_P10;UNCERT_AVA_MPU;UNCERT_AVA_UU_MPU;UNCERT_AVA_ES_MPU;UNCERT_FVA_MPU;FVA_MPU;FVA_CoC;AVA_MPU_GROSS;AVA_CoC_GROSS;AVA_MPU_UU_GROSS;AVA_MPU_ES_GROSS;AVA_CoC_UU_GROSS;AVA_CoC_ES_GROSS;FVA_MPU_exempt;FVA_CoC_exempt;AVA_MPU_GROSS_exempt;AVA_CoC_GROSS_exempt;book_type
All Desk;VOLFX-AUDUSD_1W_25RR;AUDUSD;25RR;0.019444444444444445;1W;3287.2800000000007;-2.075;-2.0308;Market Data;Market Data;Market Data;Market Data;0.7;1.1159;1.1679;0.46;0.0;-0.2360000000000002;0.0;-0.04420000000000002;-145.29777600000008;1150.5480000000002;0.0;1834.1378760000002;-775.7980800000008;0.0;756.0744000000002;1919.6071560000003;-145.29777600000008;1150.5480000000002;0.0;1834.1378760000002;GCB TRADING BOOK
All Desk;VOLFX-AUDUSD_1W_ATM;AUDUSD;ATM;0.019444444444444445;1W;2468.86287;17.355;17.49;Market Data;Market Data;Market Data;Market Data;1.7428;1.91;1.93;1.2;0.6630000000000003;-0.33999999999999986;0.8840000000000003;-0.134999999999998;-333.2964874499951;2151.3671049179998;1636.8560828100005;2357.7640408499997;-839.4133757999996;2182.474777080001;1481.317722;2382.45266955;-333.2964874499951;2151.3671049179998;1636.8560828100005;2357.7640408499997;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_1D_ATM;CHFPLN;ATM;0.002777777777777778;1D;-11.72121;9.55;15.0238;Default Mapping;Default Mapping;Default Mapping;Default Mapping;4.7;6.25;6.25;4.1;0.044599999999999085;5.8909;0.02230000000000132;0.0;-0.0;27.5448435;0.0;36.628781249999996;-69.048475989;0.0;24.028480499999997;36.628781249999996;-0.0;27.5448435;0.0;36.628781249999996;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_1M_ATM;CHFPLN;ATM;0.08333333333333333;1M;-8.42879;16.08;16.004;Default Mapping;Default Mapping;Default Mapping;Default Mapping;1.7759;2.4752;2.5626;1.6872;0.0;0.22350000000000136;0.0;0.0;-0.0;7.4843440805;8.112710374999988;10.431470504;-1.8838345650000115;9.12669381199999;7.110527244;10.799808627;-0.0;7.4843440805;8.112710374999988;10.431470504;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_3M_ATM;CHFPLN;ATM;0.25;3M;-11.604689999999998;15.3578;15.5598;Default Mapping;Default Mapping;Default Mapping;Default Mapping;1.6814;2.4563;2.5531;1.6563;0.05760000000000076;0.9299999999999997;0.02880000000000038;0.0;-0.0;9.756062882999998;0.0;14.252300023499998;-10.792361699999995;0.0;9.610424023499998;14.813967019499998;-0.0;9.756062882999998;0.0;14.252300023499998;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_6M_ATM;CHFPLN;ATM;0.5;6M;-259.86623;14.8975;14.9712;Default Mapping;Default Mapping;Default Mapping;Default Mapping;1.6477;2.4095;2.5048;1.6215;0.05799999999999983;0.7101999999999986;0.028999999999999915;0.0;-0.0;214.09079358549997;0.0;313.07384059249995;-184.55699654599962;0.0;210.68654597249997;325.456466452;-0.0;214.09079358549997;0.0;313.07384059249995;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_1Y_ATM;CHFPLN;ATM;1.0;1Y;-481.88544;14.3675;14.4828;Default Mapping;Default Mapping;Default Mapping;Default Mapping;1.6789;2.4158;2.5079;1.6198;0.0929000000000002;1.254199999999999;0.04649999999999821;0.0;-0.0;404.51873260800005;0.0;582.069422976;-604.3807188479996;0.0;390.279017856;604.260247488;-0.0;404.51873260800005;0.0;582.069422976;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_2Y_ATM;CHFPLN;ATM;2.0;2Y;-1258.5341;14.58;14.7201;Default Mapping;Default Mapping;Default Mapping;Default Mapping;1.83;2.806;2.928;1.6686;0.0;0.023999999999999133;0.0;0.0;-0.0;1151.5587015;44.677960549998716;1765.7233423000002;-30.20481839999891;47.82429580000033;1049.9949996300002;1842.4939224;-0.0;1151.5587015;44.677960549998716;1765.7233423000002;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_3Y_ATM;CHFPLN;ATM;3.0;3Y;-518.1236899999999;16.0325;16.1965;Default Mapping;Default Mapping;Default Mapping;Default Mapping;2.9;2.9;2.9;1.3901;0.001000000000000334;0.18520000000000092;0.0004999999999997229;0.0;-0.0;751.2793504999999;0.0;751.2793504999999;-95.95650738800046;0.0;360.1218707344999;751.2793504999999;-0.0;751.2793504999999;0.0;751.2793504999999;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_4Y_ATM;CHFPLN;ATM;4.0;4Y;-91.88403999999998;15.8875;16.0233;Default Mapping;Default Mapping;Default Mapping;Default Mapping;2.9;2.9;2.9;1.7267;0.0;0.1509999999999998;0.0;0.0;-0.0;133.23185799999996;-0.0;133.23185799999996;-13.87449003999998;-0.0;79.32808593399999;133.23185799999996;-0.0;133.23185799999996;-0.0;133.23185799999996;GCB TRADING BOOK
All Desk;VOLFX-CHFPLN_5Y_ATM;CHFPLN;ATM;5.0;5Y;-0.06184;15.7;15.8067;Default Mapping;Default Mapping;Default Mapping;Default Mapping;3.0;3.0;3.0;1.7637;0.0;0.3559000000000001;0.0;0.0;-0.0;0.09276;-0.0;0.09276;-0.022008856000000007;-0.0;0.054533604;0.09276;-0.0;0.09276;-0.0;0.09276;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2M_10FLY;EURBRL;10FLY;0.16666666666666666;2M;-54479.090000000004;1.3975;1.4983;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.64;1.568;1.684;0.4568;0.0;0.02584999999999993;0.0;0.0;-0.0;17433.308800000003;9089.836166500003;42711.60656000001;-1408.2844764999961;10149.454467000001;12443.024156000001;45871.39378;-0.0;17433.308800000003;9089.836166500003;42711.60656000001;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2M_10RR;EURBRL;10RR;0.16666666666666666;2M;38537.9;2.8475;2.625;Market Data;Market Data;Market Data;Market Data;1.865;4.693;5.0465;1.3344;1.4109;0.044500000000000206;1.5594000000000001;0.22250000000000014;8574.682750000005;35936.59175;54373.12311;90429.18235;1714.936550000008;60096.001260000005;25712.48688;97240.756175;8574.682750000005;35936.59175;54373.12311;90429.18235;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2M_25FLY;EURBRL;25FLY;0.16666666666666666;2M;13245.650000000001;0.4125;0.4395;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.4;0.56;0.58;0.2854;0.03419999999999995;-0.025900000000000034;0.03839999999999999;0.0;0.0;2649.1300000000006;453.0012299999994;3708.7820000000006;-343.0623350000005;508.6329599999999;1890.1542550000001;3841.2385;0.0;2649.1300000000006;453.0012299999994;3708.7820000000006;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2M_25RR;EURBRL;25RR;0.16666666666666666;2M;53556.73;1.4425;1.275;Market Data;Market Data;Market Data;Market Data;1.7425;2.995;3.1225;0.8162;0.2074999999999998;0.03349999999999986;0.2124999999999999;0.16749999999999998;8970.752274999999;46661.3010125;11113.02147499999;80201.203175;1794.1504549999927;11380.805124999995;21856.501513000003;83615.4447125;8970.752274999999;46661.3010125;11113.02147499999;80201.203175;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2M_ATM;EURBRL;ATM;0.16666666666666666;2M;-46527.06057;22.507;22.546;Market Data;Market Data;Market Data;Market Data;1.55;1.554;1.5545;1.1076;0.0;0.17970000000000041;0.0;-0.038999999999997925;1814.5553622299035;36058.47194175;7597.86899108098;36151.52606289;-8360.91278442902;8449.314199511979;25766.686143666;36163.1578280325;1814.5553622299035;36058.47194175;7597.86899108098;36151.52606289;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_3M_10FLY;EURBRL;10FLY;0.25;3M;34501.009999999995;1.385;1.4788;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.64;1.5337142857142858;1.6454285714285715;0.45118571428571425;0.032399999999999984;-0.13639999999999997;0.03639999999999999;0.0;0.0;11040.323199999999;1117.8327239999992;26457.345954285713;-4705.937763999998;1255.8367639999994;7783.181420214284;28384.473798571424;0.0;11040.323199999999;1117.8327239999992;26457.345954285713;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_3M_10RR;EURBRL;10RR;0.25;3M;28188.089999999997;2.81;2.725;Market Data;Market Data;Market Data;Market Data;3.24;4.488;4.644;1.503;1.5122;0.0129999999999999;1.6906;0.08499999999999996;2395.9876499999987;45664.705799999996;42626.02969799999;63254.07396;366.4451699999972;47654.784953999995;21183.349634999995;65452.744979999996;2395.9876499999987;45664.705799999996;42626.02969799999;63254.07396;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_3M_25FLY;EURBRL;25FLY;0.25;3M;-38016.11;0.445;0.4522;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.3249;0.425;0.4375;0.265;0.0;0.03384999999999999;0.0;0.0;-0.0;6175.7170695;1300.1509620000004;8078.423375;-1286.8453234999997;1518.7435945000004;5037.134575;8316.0240625;-0.0;6175.7170695;1300.1509620000004;8078.423375;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_3M_25RR;EURBRL;25RR;0.25;3M;-24259.219999999998;1.51;1.525;Market Data;Market Data;Market Data;Market Data;2.145;2.96;3.08;1.0035;0.0;-0.0029999999999998916;0.0;-0.014999999999999902;363.88829999999757;26018.01345;1819.4414999999988;35903.645599999996;72.77765999999737;2001.3856500000002;12172.063634999999;37359.1988;363.88829999999757;26018.01345;1819.4414999999988;35903.645599999996;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_3M_ATM;EURBRL;ATM;0.25;3M;36854.28478;21.445;21.4725;Market Data;Market Data;Market Data;Market Data;2.7;3.58;3.69;2.7;0.031500000000001194;-0.18799999999999883;0.03819999999999979;-0.027499999999999858;-1013.4928314499948;49753.28445300001;1160.9099705700442;65969.1697562;-6928.605538639958;1407.8336785959923;49753.28445300001;67996.1554191;-1013.4928314499948;49753.28445300001;1160.9099705700442;65969.1697562;GCB TRADING BOOK
